iter	Passed	Remaining
5026	132827	131400
5027	132855	131375
5028	132883	131350
5029	132917	131331
5030	132946	131308
5031	132972	131281
5032	133002	131258
5033	133029	131232
5034	133057	131207
5035	133080	131177
5036	133102	131147
5037	133127	131119
5038	133153	131091
5039	133177	131063
5040	133206	131039
5041	133234	131015
5042	133264	130991
5043	133291	130966
5044	133319	130941
5045	133346	130915
5046	133372	130888
5047	133397	130860
5048	133423	130833
5049	133447	130805
5050	133473	130778
5051	133498	130749
5052	133523	130722
5053	133551	130697
5054	133576	130669
5055	133603	130643
5056	133631	130618
5057	133658	130593
5058	133683	130565
5059	133710	130539
5060	133734	130510
5061	133762	130485
5062	133796	130466
5063	133824	130441
5064	133848	130413
5065	133873	130385
5066	133899	130358
5067	133924	130330
5068	133950	130303
5069	133974	130275
5070	133997	130245
5071	134021	130216
5072	134046	130189
5073	134071	130160
5074	134096	130132
5075	134122	130105
5076	134147	130078
5077	134173	130051
5078	134195	130020
5079	134227	129999
5080	134252	129971
5081	134283	129950
5082	134313	129927
5083	134340	129900
5084	134365	129873
5085	134389	129844
5086	134414	129816
5087	134440	129789
5088	134461	129757
5089	134484	129728
5090	134511	129703
5091	134541	129680
5092	134567	129653
5093	134583	129616
5094	134611	129591
5095	134636	129563
5096	134660	129535
5097	134691	129513
5098	134719	129487
5099	134743	129459
5100	134770	129433
5101	134798	129408
5102	134827	129384
5103	134852	129356
5104	134879	129331
5105	134905	129304
5106	134931	129277
5107	134955	129249
5108	134980	129221
5109	135006	129194
5110	135031	129166
5111	135057	129139
5112	135085	129114
5113	135110	129086
5114	135133	129056
5115	135161	129032
5116	135188	129006
5117	135216	128981
5118	135243	128955
5119	135265	128925
5120	135289	128896
5121	135313	128867
5122	135337	128838
5123	135365	128814
5124	135390	128786
5125	135414	128757
5126	135440	128730
5127	135467	128704
5128	135492	128677
5129	135515	128646
5130	135541	128620
5131	135569	128595
5132	135593	128566
5133	135622	128542
5134	135651	128518
5135	135680	128495
5136	135706	128468
5137	135731	128440
5138	135759	128414
5139	135784	128387
5140	135813	128363
5141	135843	128340
5142	135872	128316
5143	135895	128287
5144	135925	128264
5145	135951	128237
5146	135978	128211
5147	136001	128182
5148	136026	128153
5149	136049	128124
5150	136077	128099
5151	136104	128073
5152	136132	128048
5153	136159	128022
5154	136184	127995
5155	136212	127969
5156	136240	127945
5157	136268	127920
5158	136295	127894
5159	136319	127865
5160	136345	127838
5161	136372	127812
5162	136401	127789
5163	136427	127761
5164	136455	127736
5165	136478	127707
5166	136504	127680
5167	136526	127649
5168	136550	127621
5169	136573	127592
5170	136596	127562
5171	136622	127535
5172	136646	127506
5173	136670	127478
5174	136696	127451
5175	136724	127426
5176	136748	127397
5177	136774	127370
5178	136799	127343
5179	136827	127318
5180	136853	127290
5181	136880	127265
5182	136904	127237
5183	136928	127208
5184	136952	127179
5185	136980	127154
5186	137010	127131
5187	137038	127106
5188	137065	127080
5189	137090	127053
5190	137117	127027
5191	137143	127000
5192	137172	126976
5193	137195	126947
5194	137220	126919
5195	137246	126891
5196	137270	126863
5197	137298	126838
5198	137323	126810
5199	137349	126784
5200	137375	126757
5201	137402	126731
5202	137429	126705
5203	137454	126678
5204	137480	126651
5205	137508	126626
5206	137534	126599
5207	137560	126572
5208	137585	126545
5209	137608	126515
5210	137633	126487
5211	137659	126460
5212	137686	126435
5213	137712	126408
5214	137738	126381
5215	137764	126354
5216	137790	126327
5217	137815	126299
5218	137840	126272
5219	137863	126243
5220	137890	126217
5221	137921	126194
5222	137947	126168
5223	137978	126145
5224	138002	126117
5225	138029	126091
5226	138057	126065
5227	138073	126030
5228	138100	126004
5229	138131	125982
5230	138155	125954
5231	138183	125928
5232	138214	125906
5233	138240	125879
5234	138264	125851
5235	138292	125826
5236	138318	125799
5237	138343	125771
5238	138368	125744
5239	138396	125719
5240	138422	125691
5241	138449	125666
5242	138470	125635
5243	138491	125603
5244	138523	125582
5245	138551	125556
5246	138572	125526
5247	138598	125499
5248	138620	125468
5249	138645	125440
5250	138669	125412
5251	138691	125382
5252	138718	125356
5253	138746	125331
5254	138774	125306
5255	138804	125282
5256	138831	125256
5257	138860	125233
5258	138889	125209
5259	138911	125178
5260	138936	125150
5261	138958	125120
5262	138985	125095
5263	139011	125067
5264	139036	125040
5265	139062	125013
5266	139087	124985
5267	139115	124961
5268	139141	124934
5269	139169	124909
5270	139196	124883
5271	139224	124857
5272	139248	124829
5273	139274	124802
5274	139302	124777
5275	139328	124751
5276	139358	124728
5277	139383	124700
5278	139409	124673
5279	139431	124643
5280	139459	124618
5281	139485	124591
5282	139510	124564
5283	139535	124536
5284	139561	124509
5285	139588	124483
5286	139610	124452
5287	139634	124424
5288	139659	124397
5289	139685	124370
5290	139711	124343
5291	139736	124315
5292	139756	124283
5293	139783	124257
5294	139809	124230
5295	139829	124198
5296	139855	124171
5297	139881	124145
5298	139906	124118
5299	139933	124091
5300	139958	124064
5301	139983	124036
5302	140010	124011
5303	140037	123985
5304	140061	123956
5305	140088	123930
5306	140114	123904
5307	140139	123876
5308	140163	123847
5309	140190	123821
5310	140215	123794
5311	140239	123765
5312	140263	123736
5313	140289	123710
5314	140317	123685
5315	140346	123661
5316	140372	123634
5317	140399	123608
5318	140421	123578
5319	140449	123553
5320	140475	123526
5321	140501	123500
5322	140529	123474
5323	140555	123448
5324	140580	123420
5325	140606	123393
5326	140635	123369
5327	140658	123340
5328	140682	123311
5329	140709	123285
5330	140738	123261
5331	140760	123231
5332	140783	123201
5333	140811	123177
5334	140837	123150
5335	140863	123123
5336	140888	123096
5337	140917	123072
5338	140945	123046
5339	140968	123017
5340	140993	122990
5341	141018	122962
5342	141047	122938
5343	141073	122910
5344	141095	122881
5345	141122	122855
5346	141146	122826
5347	141165	122794
5348	141192	122767
5349	141216	122739
5350	141241	122711
5351	141262	122681
5352	141288	122654
5353	141314	122627
5354	141340	122600
5355	141366	122574
5356	141390	122545
5357	141420	122521
5358	141450	122498
5359	141478	122474
5360	141506	122448
5361	141534	122424
5362	141557	122394
5363	141582	122366
5364	141608	122340
5365	141634	122313
5366	141658	122285
5367	141686	122260
5368	141711	122232
5369	141737	122205
5370	141762	122178
5371	141786	122149
5372	141814	122124
5373	141840	122097
5374	141867	122072
5375	141895	122046
5376	141921	122020
5377	141948	121994
5378	141974	121967
5379	142000	121940
5380	142026	121914
5381	142053	121888
5382	142077	121860
5383	142098	121829
5384	142124	121802
5385	142154	121778
5386	142181	121752
5387	142209	121727
5388	142235	121701
5389	142258	121672
5390	142284	121645
5391	142314	121622
5392	142338	121593
5393	142363	121566
5394	142383	121533
5395	142406	121504
5396	142433	121479
5397	142457	121450
5398	142485	121425
5399	142510	121397
5400	142532	121367
5401	142554	121337
5402	142582	121312
5403	142609	121286
5404	142632	121257
5405	142657	121229
5406	142681	121201
5407	142707	121174
5408	142731	121146
5409	142755	121118
5410	142781	121090
5411	142807	121064
5412	142834	121038
5413	142857	121009
5414	142881	120980
5415	142907	120954
5416	142934	120928
5417	142964	120905
5418	142995	120882
5419	143021	120855
5420	143045	120827
5421	143072	120801
5422	143098	120774
5423	143126	120749
5424	143154	120724
5425	143177	120695
5426	143206	120671
5427	143231	120643
5428	143260	120619
5429	143287	120593
5430	143314	120567
5431	143339	120540
5432	143365	120513
5433	143392	120488
5434	143420	120462
5435	143450	120439
5436	143477	120413
5437	143502	120385
5438	143529	120360
5439	143555	120333
5440	143583	120308
5441	143611	120283
5442	143634	120254
5443	143663	120229
5444	143687	120201
5445	143716	120177
5446	143744	120152
5447	143771	120126
5448	143801	120102
5449	143833	120081
5450	143859	120054
5451	143884	120026
5452	143909	119999
5453	143938	119975
5454	143965	119948
5455	143992	119923
5456	144022	119899
5457	144048	119873
5458	144073	119846
5459	144099	119818
5460	144126	119793
5461	144155	119768
5462	144180	119741
5463	144203	119711
5464	144231	119686
5465	144253	119656
5466	144283	119633
5467	144310	119607
5468	144345	119588
5469	144375	119564
5470	144409	119544
5471	144435	119518
5472	144461	119491
5473	144496	119472
5474	144524	119446
5475	144553	119422
5476	144586	119401
5477	144609	119372
5478	144641	119350
5479	144670	119326
5480	144698	119301
5481	144724	119275
5482	144752	119249
5483	144784	119227
5484	144813	119204
5485	144838	119176
5486	144867	119152
5487	144895	119127
5488	144921	119100
5489	144949	119075
5490	144974	119047
5491	145000	119020
5492	145026	118994
5493	145054	118968
5494	145080	118941
5495	145105	118914
5496	145132	118889
5497	145159	118862
5498	145184	118835
5499	145211	118809
5500	145238	118783
5501	145260	118753
5502	145288	118728
5503	145312	118699
5504	145335	118671
5505	145361	118644
5506	145388	118618
5507	145414	118591
5508	145438	118562
5509	145461	118533
5510	145488	118507
5511	145510	118478
5512	145531	118447
5513	145555	118419
5514	145584	118395
5515	145611	118368
5516	145634	118339
5517	145655	118308
5518	145683	118283
5519	145708	118256
5520	145734	118229
5521	145763	118205
5522	145787	118176
5523	145809	118147
5524	145838	118122
5525	145863	118094
5526	145886	118066
5527	145912	118039
5528	145940	118013
5529	145966	117987
5530	145995	117962
5531	146023	117937
5532	146051	117912
5533	146078	117886
5534	146105	117861
5535	146131	117834
5536	146157	117808
5537	146183	117781
5538	146208	117753
5539	146234	117726
5540	146260	117699
5541	146281	117669
5542	146307	117642
5543	146336	117617
5544	146361	117590
5545	146389	117565
5546	146416	117539
5547	146443	117513
5548	146466	117484
5549	146490	117456
5550	146520	117432
5551	146546	117406
5552	146575	117381
5553	146602	117355
5554	146629	117330
5555	146651	117300
5556	146676	117272
5557	146706	117249
5558	146731	117221
5559	146756	117193
5560	146783	117168
5561	146806	117139
5562	146835	117114
5563	146861	117087
5564	146887	117061
5565	146914	117035
5566	146943	117010
5567	146973	116987
5568	146989	116952
5569	147016	116926
5570	147040	116898
5571	147063	116869
5572	147090	116843
5573	147120	116819
5574	147146	116793
5575	147178	116771
5576	147206	116746
5577	147232	116719
5578	147262	116696
5579	147291	116671
5580	147321	116648
5581	147351	116624
5582	147379	116599
5583	147406	116573
5584	147431	116545
5585	147458	116520
5586	147484	116493
5587	147502	116460
5588	147524	116430
5589	147555	116408
5590	147585	116383
5591	147607	116354
5592	147632	116327
5593	147660	116301
5594	147687	116276
5595	147715	116250
5596	147738	116221
5597	147764	116194
5598	147792	116169
5599	147817	116142
5600	147846	116118
5601	147870	116089
5602	147893	116060
5603	147919	116033
5604	147948	116009
5605	147973	115982
5606	147998	115954
5607	148032	115933
5608	148059	115907
5609	148082	115879
5610	148110	115854
5611	148139	115829
5612	148167	115804
5613	148193	115777
5614	148219	115750
5615	148246	115725
5616	148274	115699
5617	148300	115673
5618	148321	115642
5619	148347	115616
5620	148373	115589
5621	148399	115562
5622	148423	115534
5623	148452	115510
5624	148477	115482
5625	148506	115458
5626	148533	115431
5627	148560	115406
5628	148585	115378
5629	148611	115352
5630	148641	115328
5631	148667	115301
5632	148693	115275
5633	148719	115248
5634	148744	115221
5635	148770	115194
5636	148798	115168
5637	148824	115142
5638	148853	115118
5639	148877	115089
5640	148901	115061
5641	148925	115033
5642	148953	115008
5643	148978	114980
5644	149004	114953
5645	149028	114925
5646	149058	114902
5647	149079	114871
5648	149107	114846
5649	149133	114819
5650	149159	114792
5651	149186	114767
5652	149213	114741
5653	149239	114714
5654	149262	114685
5655	149288	114658
5656	149313	114631
5657	149341	114605
5658	149370	114581
5659	149397	114555
5660	149429	114533
5661	149454	114506
5662	149483	114481
5663	149510	114455
5664	149537	114429
5665	149561	114401
5666	149592	114379
5667	149621	114354
5668	149646	114327
5669	149670	114298
5670	149697	114272
5671	149727	114249
5672	149754	114222
5673	149779	114195
5674	149806	114169
5675	149831	114142
5676	149862	114119
5677	149889	114093
5678	149913	114065
5679	149942	114040
5680	149968	114014
5681	149995	113988
5682	150019	113959
5683	150042	113931
5684	150070	113905
5685	150094	113877
5686	150121	113851
5687	150150	113827
5688	150177	113801
5689	150203	113774
5690	150227	113746
5691	150252	113719
5692	150278	113692
5693	150303	113664
5694	150327	113636
5695	150353	113610
5696	150377	113581
5697	150403	113554
5698	150425	113525
5699	150447	113495
5700	150471	113467
5701	150497	113440
5702	150525	113415
5703	150551	113388
5704	150575	113360
5705	150605	113336
5706	150633	113311
5707	150661	113286
5708	150688	113260
5709	150715	113234
5710	150743	113209
5711	150769	113182
5712	150796	113156
5713	150822	113130
5714	150847	113102
5715	150875	113077
5716	150903	113051
5717	150926	113022
5718	150950	112995
5719	150968	112962
5720	150996	112937
5721	151017	112907
5722	151040	112878
5723	151065	112850
5724	151094	112825
5725	151118	112798
5726	151143	112770
5727	151172	112745
5728	151201	112721
5729	151225	112693
5730	151252	112667
5731	151278	112640
5732	151308	112616
5733	151337	112592
5734	151361	112564
5735	151388	112538
5736	151416	112513
5737	151440	112485
5738	151463	112455
5739	151484	112426
5740	151509	112398
5741	151535	112371
5742	151560	112344
5743	151587	112318
5744	151616	112293
5745	151640	112265
5746	151668	112240
5747	151693	112213
5748	151721	112188
5749	151746	112160
5750	151773	112134
5751	151796	112105
5752	151824	112080
5753	151851	112054
5754	151877	112027
5755	151904	112002
5756	151932	111976
5757	151955	111947
5758	151979	111919
5759	151996	111886
5760	152023	111860
5761	152048	111832
5762	152074	111806
5763	152101	111780
5764	152129	111755
5765	152151	111725
5766	152180	111701
5767	152207	111675
5768	152235	111649
5769	152263	111624
5770	152286	111595
5771	152313	111569
5772	152341	111544
5773	152369	111519
5774	152398	111494
5775	152425	111468
5776	152449	111441
5777	152476	111415
5778	152499	111385
5779	152522	111357
5780	152544	111327
5781	152573	111303
5782	152602	111278
5783	152628	111252
5784	152652	111224
5785	152683	111200
5786	152711	111175
5787	152737	111148
5788	152765	111124
5789	152788	111094
5790	152814	111067
5791	152836	111038
5792	152864	111013
5793	152892	110988
5794	152917	110960
5795	152943	110934
5796	152967	110905
5797	152990	110876
5798	153020	110853
5799	153053	110831
5800	153084	110808
5801	153108	110780
5802	153134	110754
5803	153160	110727
5804	153190	110703
5805	153215	110676
5806	153243	110650
5807	153269	110624
5808	153294	110596
5809	153316	110567
5810	153338	110537
5811	153364	110511
5812	153390	110484
5813	153419	110460
5814	153443	110431
5815	153471	110406
5816	153493	110377
5817	153517	110349
5818	153545	110323
5819	153573	110298
5820	153597	110270
5821	153620	110241
5822	153645	110214
5823	153671	110187
5824	153694	110158
5825	153719	110131
5826	153748	110106
5827	153771	110078
5828	153799	110052
5829	153826	110026
5830	153853	110000
5831	153878	109973
5832	153906	109948
5833	153930	109920
5834	153956	109893
5835	153982	109867
5836	154004	109837
5837	154032	109812
5838	154059	109785
5839	154087	109761
5840	154117	109736
5841	154147	109713
5842	154171	109685
5843	154199	109659
5844	154227	109634
5845	154254	109608
5846	154280	109582
5847	154307	109556
5848	154332	109528
5849	154359	109502
5850	154385	109476
5851	154414	109451
5852	154444	109428
5853	154469	109400
5854	154494	109373
5855	154519	109345
5856	154543	109317
5857	154566	109289
5858	154593	109262
5859	154622	109238
5860	154647	109210
5861	154672	109183
5862	154698	109157
5863	154722	109129
5864	154744	109099
5865	154768	109071
5866	154792	109043
5867	154824	109020
5868	154851	108995
5869	154877	108968
5870	154904	108942
5871	154930	108915
5872	154955	108888
5873	154982	108862
5874	155007	108834
5875	155030	108806
5876	155061	108782
5877	155088	108757
5878	155116	108731
5879	155140	108703
5880	155164	108675
5881	155194	108652
5882	155219	108624
5883	155242	108596
5884	155267	108568
5885	155291	108540
5886	155315	108512
5887	155345	108488
5888	155372	108462
5889	155394	108433
5890	155419	108405
5891	155446	108380
5892	155473	108354
5893	155498	108326
5894	155525	108300
5895	155551	108273
5896	155579	108248
5897	155607	108223
5898	155632	108195
5899	155659	108170
5900	155689	108146
5901	155721	108124
5902	155748	108098
5903	155773	108070
5904	155800	108044
5905	155823	108016
5906	155847	107987
5907	155873	107960
5908	155897	107933
5909	155923	107906
5910	155951	107881
5911	155976	107853
5912	156000	107826
5913	156026	107799
5914	156055	107774
5915	156080	107746
5916	156106	107720
5917	156134	107695
5918	156157	107666
5919	156178	107636
5920	156203	107609
5921	156227	107580
5922	156253	107554
5923	156286	107532
5924	156320	107511
5925	156343	107482
5926	156367	107455
5927	156396	107430
5928	156423	107404
5929	156448	107376
5930	156472	107349
5931	156498	107322
5932	156527	107297
5933	156554	107271
5934	156582	107246
5935	156607	107219
5936	156632	107191
5937	156658	107164
5938	156683	107137
5939	156708	107110
5940	156730	107081
5941	156755	107053
5942	156777	107024
5943	156805	106999
5944	156834	106974
5945	156862	106948
5946	156879	106916
5947	156903	106888
5948	156928	106861
5949	156951	106832
5950	156977	106806
5951	157002	106778
5952	157029	106752
5953	157056	106726
5954	157080	106698
5955	157101	106668
5956	157130	106643
5957	157152	106614
5958	157179	106588
5959	157206	106562
5960	157232	106536
5961	157256	106508
5962	157286	106483
5963	157315	106459
5964	157341	106432
5965	157367	106406
5966	157391	106378
5967	157415	106350
5968	157444	106325
5969	157474	106301
5970	157500	106275
5971	157528	106249
5972	157552	106222
5973	157575	106193
5974	157602	106167
5975	157624	106137
5976	157653	106113
5977	157682	106089
5978	157707	106061
5979	157732	106034
5980	157760	106008
5981	157788	105983
5982	157816	105958
5983	157844	105932
5984	157867	105904
5985	157891	105876
5986	157916	105848
5987	157941	105821
5988	157966	105794
5989	157994	105769
5990	158022	105744
5991	158051	105719
5992	158074	105690
5993	158099	105663
5994	158125	105637
5995	158149	105608
5996	158176	105582
5997	158205	105558
5998	158230	105531
5999	158256	105504
6000	158278	105475
6001	158306	105449
6002	158331	105422
6003	158359	105396
6004	158385	105370
6005	158410	105343
6006	158432	105313
6007	158454	105284
6008	158479	105257
6009	158503	105229
6010	158526	105200
6011	158551	105173
6012	158578	105147
6013	158607	105122
6014	158631	105095
6015	158655	105066
6016	158679	105039
6017	158705	105012
6018	158727	104983
6019	158751	104955
6020	158775	104927
6021	158802	104901
6022	158828	104875
6023	158853	104847
6024	158882	104823
6025	158912	104799
6026	158941	104774
6027	158968	104748
6028	158992	104720
6029	159013	104690
6030	159039	104663
6031	159065	104637
6032	159093	104612
6033	159118	104584
6034	159145	104558
6035	159174	104533
6036	159201	104508
6037	159228	104482
6038	159256	104456
6039	159283	104430
6040	159304	104401
6041	159330	104374
6042	159356	104347
6043	159383	104321
6044	159412	104297
6045	159440	104271
6046	159465	104244
6047	159492	104218
6048	159515	104189
6049	159540	104163
6050	159566	104136
6051	159590	104108
6052	159614	104080
6053	159637	104051
6054	159667	104027
6055	159694	104001
6056	159721	103975
6057	159743	103946
6058	159771	103921
6059	159797	103894
6060	159827	103870
6061	159853	103844
6062	159877	103816
6063	159900	103787
6064	159924	103759
6065	159953	103734
6066	159978	103707
6067	160001	103679
6068	160027	103652
6069	160052	103625
6070	160080	103599
6071	160106	103573
6072	160137	103550
6073	160166	103525
6074	160193	103499
6075	160222	103474
6076	160248	103448
6077	160276	103423
6078	160302	103396
6079	160330	103371
6080	160356	103344
6081	160382	103317
6082	160407	103290
6083	160434	103264
6084	160458	103236
6085	160484	103210
6086	160509	103182
6087	160535	103156
6088	160563	103130
6089	160589	103104
6090	160617	103079
6091	160640	103050
6092	160667	103024
6093	160695	102998
6094	160723	102973
6095	160751	102948
6096	160775	102920
6097	160800	102893
6098	160827	102867
6099	160851	102839
6100	160876	102812
6101	160904	102787
6102	160933	102762
6103	160959	102735
6104	160980	102706
6105	161006	102679
6106	161030	102651
6107	161056	102624
6108	161081	102597
6109	161107	102570
6110	161132	102543
6111	161157	102516
6112	161184	102490
6113	161209	102463
6114	161235	102436
6115	161263	102411
6116	161290	102385
6117	161314	102357
6118	161339	102330
6119	161364	102302
6120	161390	102276
6121	161419	102251
6122	161444	102224
6123	161472	102199
6124	161497	102171
6125	161522	102144
6126	161549	102118
6127	161574	102091
6128	161598	102063
6129	161628	102039
6130	161655	102013
6131	161680	101986
6132	161704	101958
6133	161731	101932
6134	161759	101907
6135	161786	101880
6136	161809	101852
6137	161838	101828
6138	161867	101803
6139	161894	101777
6140	161918	101749
6141	161947	101724
6142	161974	101698
6143	161999	101671
6144	162023	101643
6145	162050	101617
6146	162077	101591
6147	162102	101564
6148	162129	101538
6149	162155	101511
6150	162181	101485
6151	162212	101462
6152	162240	101436
6153	162270	101412
6154	162298	101387
6155	162327	101362
6156	162351	101334
6157	162380	101309
6158	162404	101282
6159	162432	101256
6160	162454	101227
6161	162479	101200
6162	162505	101173
6163	162532	101147
6164	162562	101123
6165	162587	101096
6166	162608	101066
6167	162635	101040
6168	162662	101014
6169	162691	100990
6170	162720	100965
6171	162747	100939
6172	162774	100913
6173	162799	100886
6174	162827	100860
6175	162855	100835
6176	162880	100808
6177	162909	100783
6178	162933	100755
6179	162960	100729
6180	162988	100704
6181	163014	100677
6182	163037	100649
6183	163065	100624
6184	163091	100597
6185	163122	100573
6186	163150	100548
6187	163178	100523
6188	163208	100499
6189	163241	100476
6190	163265	100448
6191	163291	100422
6192	163317	100395
6193	163345	100370
6194	163374	100345
6195	163402	100320
6196	163431	100295
6197	163460	100270
6198	163488	100245
6199	163515	100219
6200	163545	100194
6201	163575	100171
6202	163600	100143
6203	163625	100116
6204	163650	100089
6205	163673	100060
6206	163702	100035
6207	163728	100009
6208	163753	99982
6209	163774	99952
6210	163802	99927
6211	163825	99898
6212	163848	99870
6213	163873	99842
6214	163900	99816
6215	163932	99794
6216	163959	99768
6217	163985	99741
6218	164013	99716
6219	164042	99691
6220	164065	99662
6221	164093	99637
6222	164124	99613
6223	164146	99584
6224	164170	99557
6225	164196	99530
6226	164220	99502
6227	164251	99479
6228	164275	99451
6229	164296	99421
6230	164324	99396
6231	164352	99370
6232	164378	99344
6233	164401	99316
6234	164426	99288
6235	164451	99261
6236	164473	99232
6237	164499	99206
6238	164521	99176
6239	164543	99147
6240	164567	99120
6241	164594	99094
6242	164619	99066
6243	164647	99041
6244	164676	99016
6245	164702	98990
6246	164726	98962
6247	164752	98936
6248	164779	98909
6249	164804	98882
6250	164828	98854
6251	164855	98829
6252	164886	98805
6253	164913	98779
6254	164942	98754
6255	164970	98729
6256	164997	98703
6257	165021	98675
6258	165046	98647
6259	165066	98618
6260	165094	98592
6261	165123	98567
6262	165147	98539
6263	165175	98514
6264	165199	98486
6265	165224	98459
6266	165251	98433
6267	165274	98405
6268	165299	98378
6269	165326	98351
6270	165349	98323
6271	165373	98296
6272	165397	98268
6273	165422	98240
6274	165449	98215
6275	165478	98190
6276	165504	98163
6277	165532	98138
6278	165559	98112
6279	165583	98084
6280	165613	98060
6281	165639	98033
6282	165666	98007
6283	165695	97982
6284	165723	97957
6285	165751	97932
6286	165777	97905
6287	165803	97878
6288	165830	97852
6289	165854	97825
6290	165880	97798
6291	165906	97771
6292	165928	97743
6293	165953	97715
6294	165979	97689
6295	166006	97663
6296	166033	97637
6297	166059	97610
6298	166086	97584
6299	166115	97559
6300	166135	97530
6301	166158	97501
6302	166188	97476
6303	166212	97449
6304	166235	97421
6305	166263	97395
6306	166291	97370
6307	166316	97342
6308	166340	97315
6309	166365	97288
6310	166394	97263
6311	166420	97236
6312	166446	97210
6313	166473	97184
6314	166497	97156
6315	166524	97130
6316	166542	97099
6317	166568	97072
6318	166596	97047
6319	166621	97019
6320	166645	96992
6321	166672	96966
6322	166696	96938
6323	166725	96913
6324	166751	96887
6325	166775	96859
6326	166801	96832
6327	166828	96806
6328	166854	96780
6329	166880	96753
6330	166907	96727
6331	166933	96701
6332	166959	96674
6333	166988	96649
6334	167018	96625
6335	167048	96601
6336	167076	96575
6337	167102	96549
6338	167130	96523
6339	167155	96496
6340	167182	96470
6341	167209	96444
6342	167233	96417
6343	167259	96390
6344	167284	96362
6345	167312	96337
6346	167339	96311
6347	167363	96283
6348	167388	96256
6349	167414	96230
6350	167444	96206
6351	167473	96181
6352	167497	96153
6353	167524	96127
6354	167556	96104
6355	167580	96076
6356	167608	96051
6357	167632	96023
6358	167658	95996
6359	167685	95970
6360	167712	95945
6361	167733	95915
6362	167759	95888
6363	167787	95863
6364	167812	95836
6365	167839	95810
6366	167865	95783
6367	167895	95759
6368	167921	95732
6369	167948	95707
6370	167975	95681
6371	168003	95655
6372	168031	95629
6373	168057	95603
6374	168081	95575
6375	168108	95549
6376	168134	95523
6377	168167	95500
6378	168195	95475
6379	168222	95448
6380	168246	95421
6381	168271	95394
6382	168295	95366
6383	168318	95338
6384	168346	95312
6385	168374	95287
6386	168402	95262
6387	168427	95234
6388	168454	95208
6389	168478	95180
6390	168504	95154
6391	168532	95129
6392	168560	95103
6393	168585	95076
6394	168611	95050
6395	168638	95024
6396	168667	94998
6397	168691	94971
6398	168714	94943
6399	168742	94917
6400	168767	94890
6401	168792	94863
6402	168819	94837
6403	168845	94810
6404	168871	94784
6405	168893	94755
6406	168918	94728
6407	168944	94701
6408	168969	94674
6409	168999	94650
6410	169025	94623
6411	169053	94598
6412	169081	94572
6413	169103	94543
6414	169131	94518
6415	169154	94490
6416	169178	94462
6417	169207	94437
6418	169237	94413
6419	169268	94389
6420	169292	94361
6421	169322	94337
6422	169347	94310
6423	169373	94283
6424	169401	94258
6425	169424	94230
6426	169450	94203
6427	169472	94174
6428	169499	94148
6429	169526	94122
6430	169552	94096
6431	169577	94069
6432	169601	94041
6433	169625	94013
6434	169649	93986
6435	169679	93961
6436	169702	93933
6437	169729	93907
6438	169758	93882
6439	169784	93855
6440	169807	93827
6441	169831	93800
6442	169856	93773
6443	169882	93746
6444	169908	93720
6445	169938	93695
6446	169967	93670
6447	169995	93644
6448	170020	93618
6449	170045	93590
6450	170065	93561
6451	170094	93536
6452	170122	93510
6453	170150	93485
6454	170177	93459
6455	170202	93432
6456	170227	93405
6457	170252	93377
6458	170279	93351
6459	170303	93324
6460	170326	93295
6461	170354	93270
6462	170379	93243
6463	170403	93215
6464	170430	93189
6465	170456	93163
6466	170483	93137
6467	170509	93110
6468	170533	93082
6469	170559	93056
6470	170586	93030
6471	170615	93005
6472	170645	92980
6473	170674	92956
6474	170700	92929
6475	170728	92904
6476	170754	92877
6477	170779	92850
6478	170803	92822
6479	170826	92794
6480	170845	92764
6481	170867	92735
6482	170894	92709
6483	170919	92682
6484	170941	92653
6485	170964	92625
6486	170984	92595
6487	171010	92569
6488	171032	92540
6489	171061	92515
6490	171086	92488
6491	171104	92457
6492	171128	92429
6493	171153	92403
6494	171182	92377
6495	171210	92352
6496	171238	92327
6497	171262	92299
6498	171284	92270
6499	171310	92244
6500	171335	92217
6501	171364	92192
6502	171393	92167
6503	171419	92140
6504	171449	92116
6505	171475	92089
6506	171500	92062
6507	171527	92036
6508	171552	92009
6509	171575	91981
6510	171601	91954
6511	171626	91927
6512	171649	91899
6513	171673	91871
6514	171699	91845
6515	171728	91820
6516	171757	91795
6517	171781	91768
6518	171813	91744
6519	171839	91717
6520	171863	91690
6521	171891	91665
6522	171921	91640
6523	171950	91615
6524	171979	91590
6525	172006	91564
6526	172032	91538
6527	172061	91513
6528	172090	91488
6529	172120	91463
6530	172146	91437
6531	172173	91411
6532	172201	91385
6533	172225	91358
6534	172252	91332
6535	172277	91304
6536	172307	91280
6537	172333	91253
6538	172361	91228
6539	172385	91200
6540	172411	91174
6541	172436	91147
6542	172461	91120
6543	172488	91094
6544	172516	91068
6545	172540	91041
6546	172567	91015
6547	172590	90986
6548	172618	90961
6549	172643	90934
6550	172667	90906
6551	172692	90879
6552	172722	90855
6553	172754	90831
6554	172779	90804
6555	172805	90778
6556	172830	90750
6557	172851	90722
6558	172880	90697
6559	172907	90671
6560	172933	90644
6561	172961	90618
6562	172989	90593
6563	173011	90564
6564	173038	90538
6565	173063	90511
6566	173094	90487
6567	173123	90462
6568	173151	90437
6569	173180	90412
6570	173205	90385
6571	173230	90358
6572	173257	90331
6573	173282	90305
6574	173308	90278
6575	173332	90251
6576	173359	90224
6577	173384	90198
6578	173413	90173
6579	173436	90144
